Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       3/3           std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [89]
[85]     0.0    0.00    0.00       3         std::_Head_base<0ul, std::thread::_State*, false>::_Head_base() [85]
-----------------------------------------------
                0.00    0.00       3/3           std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl() [90]
[86]     0.0    0.00    0.00       3         std::_Head_base<1ul, std::default_delete<std::thread::_State>, true>::_Head_base() [86]
-----------------------------------------------
                0.00    0.00       1/3           std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> > std::thread::_S_make_state<std::thread::_Invoker<std::tuple<int (receiver::*)(), receiver> >, int (receiver::*)(), receiver>(int (receiver::*&&)(), receiver&&) [274]
                0.00    0.00       2/3           std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> > std::thread::_S_make_state<std::thread::_Invoker<std::tuple<void (*)()> >, void (&)()>(void (&)()) [166]
[87]     0.0    0.00    0.00       3         std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*) [87]
                0.00    0.00       3/3           std::__uniq_ptr_data<std::thread::_State, std::default_delete<std::thread::_State>, true, true>::__uniq_ptr_impl(std::thread::_State*) [92]
-----------------------------------------------
                0.00    0.00       1/3           std::thread::thread<int (receiver::*)(), receiver, void>(int (receiver::*&&)(), receiver&&) [278]
                0.00    0.00       2/3           std::thread::thread<void (&)(), , void>(void (&)()) [169]
[88]     0.0    0.00    0.00       3         std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [88]
                0.00    0.00       3/6           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [54]
-----------------------------------------------
                0.00    0.00       3/3           std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >::tuple<true, true>() [97]
[89]     0.0    0.00    0.00       3         std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [89]
                0.00    0.00       3/3           std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl() [90]
                0.00    0.00       3/3           std::_Head_base<0ul, std::thread::_State*, false>::_Head_base() [85]
-----------------------------------------------
                0.00    0.00       3/3           std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [89]
[90]     0.0    0.00    0.00       3         std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl() [90]
                0.00    0.00       3/3           std::_Head_base<1ul, std::default_delete<std::thread::_State>, true>::_Head_base() [86]
-----------------------------------------------
                0.00    0.00       1/3           receiver::get_receiver_data() [112]
                0.00    0.00       2/3           receiver::view_receiver_queue() [213]
[91]     0.0    0.00    0.00       3         std::_Deque_iterator<receiver, receiver&, receiver*>::operator++() [91]
                0.00    0.00       1/5           std::_Deque_iterator<receiver, receiver&, receiver*>::_M_set_node(receiver**) [66]
-----------------------------------------------
                0.00    0.00       3/3           std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*) [87]
[92]     0.0    0.00    0.00       3         std::__uniq_ptr_data<std::thread::_State, std::default_delete<std::thread::_State>, true, true>::__uniq_ptr_impl(std::thread::_State*) [92]
                0.00    0.00       3/3           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [93]
-----------------------------------------------
                0.00    0.00       3/3           std::__uniq_ptr_data<std::thread::_State, std::default_delete<std::thread::_State>, true, true>::__uniq_ptr_impl(std::thread::_State*) [92]
[93]     0.0    0.00    0.00       3         std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [93]
                0.00    0.00       3/3           std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >::tuple<true, true>() [97]
                0.00    0.00       3/6           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [54]
-----------------------------------------------
                0.00    0.00       1/3           receiver::get_receiver_data() [112]
                0.00    0.00       1/3           receiver::view_receiver_queue() [213]
                0.00    0.00       1/3           std::deque<receiver, std::allocator<receiver> >::~deque() [328]
[94]     0.0    0.00    0.00       3         std::deque<receiver, std::allocator<receiver> >::end() [94]
                0.00    0.00       3/10          std::_Deque_iterator<receiver, receiver&, receiver*>::_Deque_iterator(std::_Deque_iterator<receiver, receiver&, receiver*> const&) [37]
-----------------------------------------------
                0.00    0.00       1/3           receiver::carry_out_donation() [212]
                0.00    0.00       2/3           receiver_registration() [104]
[95]     0.0    0.00    0.00       3         std::mutex::lock() [95]
                0.00    0.00       3/3           __gthread_mutex_lock(pthread_mutex_t*) [80]
-----------------------------------------------
                0.00    0.00       1/3           receiver::carry_out_donation() [212]
                0.00    0.00       2/3           receiver_registration() [104]
[96]     0.0    0.00    0.00       3         std::mutex::unlock() [96]
                0.00    0.00       3/3           __gthread_mutex_unlock(pthread_mutex_t*) [81]
-----------------------------------------------
                0.00    0.00       3/3           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [93]
[97]     0.0    0.00    0.00       3         std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >::tuple<true, true>() [97]
                0.00    0.00       3/3           std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [89]
-----------------------------------------------
                0.00    0.00       1/3           std::thread::_State_impl<std::thread::_Invoker<std::tuple<int (receiver::*)(), receiver> > >::_State_impl<int (receiver::*)(), receiver>(int (receiver::*&&)(), receiver&&) [272]
                0.00    0.00       2/3           std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)()> > >::_State_impl<void (&)()>(void (&)()) [164]
[98]     0.0    0.00    0.00       3         std::thread::_State::_State() [98]
-----------------------------------------------
                0.00    0.00       1/3           submenu() [205]
                0.00    0.00       2/3           main [6]
[99]     0.0    0.00    0.00       3         std::thread::~thread() [99]
                0.00    0.00       3/3           std::thread::joinable() const [84]
-----------------------------------------------
                0.00    0.00       1/3           std::__cxx11::_List_base<receiver, std::allocator<receiver> >::~_List_base() [288]
                0.00    0.00       2/3           std::__cxx11::list<receiver, std::allocator<receiver> >::clear() [183]
[100]    0.0    0.00    0.00       3         std::__cxx11::_List_base<receiver, std::allocator<receiver> >::_M_clear() [100]
                0.00    0.00       2/6           std::_List_node<receiver>::_M_valptr() [50]
                0.00    0.00       2/4           std::__cxx11::_List_base<receiver, std::allocator<receiver> >::_M_get_Node_allocator() [76]
                0.00    0.00       2/2           void std::allocator_traits<std::allocator<std::_List_node<receiver> > >::destroy<receiver>(std::allocator<std::_List_node<receiver> >&, receiver*) [157]
                0.00    0.00       2/2           std::__cxx11::_List_base<receiver, std::allocator<receiver> >::_M_put_node(std::_List_node<receiver>*) [176]
-----------------------------------------------
                0.00    0.00       3/3           std::thread::joinable() const [84]
[101]    0.0    0.00    0.00       3         std::operator==(std::thread::id, std::thread::id) [101]
